Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cuba,CUB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.76172162,53.8286936,51.76881281,49.1344796,49.18488545,49.47899991,50.71282799,51.06044925,50.94446791,51.84386205,52.80782425,53.29798732,53.63100721,54.42531683,55.50301767,57.37876377,59.33811036,60.42828199,60.90137764,61.38958104,61.24506218,59.6874776,59.97879292,60.20104244,60.07491493,60.52951178,60.17982844,60.06539664,60.03887021,59.57708628,59.36147765,59.60906211,60.45813378
Curacao,CUW,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.77234931,55.39249547,56.99589023,58.26721252,59.5581726,60.87144264,62.20520549,63.5625871,64.94163585,66.34149716,67.76597078,71.33884527,72.63222546,73.33552884,72.84928915,72.14851944,74.06012463,75.80572505,76.40167019,79.34605211,81.03164209,81.26128431,80.59465691,81.24901593,84.28711812,85.69874365,84.65630793,84.96991883,84.57785007,83.42046629,81.68242979,82.35882487,82.95328222
Czechia,CZE,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.68139525,73.41926616,73.40888054,73.40870199,73.61015834,73.23070464,72.54578037,73.07419693,73.53845716,74.16114096,74.34387181,74.2666938,73.72298839,74.505981,74.15500823,73.73041756,73.74126435,72.84171082,72.31662439,72.51770974,72.4855984,73.26747338,73.92415535,74.79142186,74.57478006,75.34552726,75.84088915,76.29163809,76.8049714,76.72576056,76.05683419,76.29423787,76.54022888
Germany,DEU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0125953,66.990521,67.80397989,68.05910851,68.84785458,69.53396133,70.19834517,71.01022302,71.60216421,72.66160373,73.29704767,74.46753913,75.13994524,76.08981414,76.35132007,77.24904481,78.37817481,79.1086645,79.20402658,79.95138082,80.30881017,81.15501977,81.32046785,82.17410291,82.56909785,83.05702314,83.57865962,83.80419958,83.76740009,83.89688552,84.25330584,84.26017347,84.26331445
Djibouti,DJI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.90608879,24.8703021,25.07873752,25.45896739,25.83925195,26.09805399,26.48344245,26.73511579,26.92784225,27.20920025,27.65776462,27.95798634,28.40690288,28.96776306,29.56577737,30.17790018,31.19492088,32.25737949,33.36152303,34.47695728,35.54202143,36.13452288,36.62931588,37.05417631,37.4895099,37.98685517,38.27674024,38.73744926,39.28179293,39.78578553,39.53068999,40.03707757,40.42709213
Dominica,DMA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.81600288,83.08730437,84.21883858,84.58687744,82.42396822,79.75242166,81.70365426,81.8334327,83.72207529,83.6183844,84.73259888,84.19396266,84.53441864,83.58267441,84.23497573,84.93572614,85.68415131,85.4968073,85.05082917,86.07507252,86.165244,86.60734083,87.31324234,88.12791676,86.89403984,85.92869692,87.42330357,87.39363235,86.98812294,86.73287763,86.98599187,86.52977902,87.21644298
Dominican Republic,DOM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.02795506,44.04361355,45.37098083,46.22067546,46.44415885,47.10312344,47.80437844,48.93934138,49.81373825,50.5947148,51.19769793,50.15005133,53.10054747,52.66120847,52.31416738,53.93848462,54.61693576,54.07365393,56.83301029,53.84283907,57.83720476,59.83842332,61.11540915,61.11247177,61.28647359,63.20121148,63.88268963,64.43632719,64.78935125,67.15225988,64.34143353,67.50387679,68.61971168
Algeria,DZA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.36991708,14.42658346,14.55706179,14.632652,14.75569146,14.99637174,15.25997613,15.58058812,15.91068336,16.25183407,16.60295582,16.96483149,17.33872626,17.72440999,18.12159329,18.53299836,18.95713654,19.39557117,19.84902697,20.31683983,20.56285288,21.89594967,23.30398373,23.88561817,22.50441024,24.3902439,25.47701254,25.25807526,25.0374427,24.84813684,24.65306122,25.09820626,25.5617363
East Asia & Pacific (excluding high income),EAP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.64280904,82.44909546,82.41635867,82.24524814,82.17963628,82.11664276,82.06244673,81.89897177,81.89661816,81.75590513,81.61815059,81.08588741,80.61947039,80.32234878,79.79645647,79.60617059,79.29878901,79.41508032,79.12537208,78.82567399,78.53995532,78.6679013,78.78338045,78.86363609,79.03067562,79.21174275,79.39725879,79.61360965,79.89328752,80.19024158,79.73992665,80.87711808,80.82494485
Early-demographic dividend,EAR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.82090169,43.95692653,44.24739152,44.19012854,44.71646729,44.81747224,45.0037844,45.15609708,45.5430842,45.6754274,45.67246314,45.69097861,45.65894163,45.97338506,46.14663408,46.50012937,46.48745222,46.89912947,46.75657642,46.85246842,46.74310134,46.57640175,46.51476979,46.15754553,45.90202803,45.86362083,45.80665324,45.73818675,45.67737305,47.32542502,46.58820646,46.8442512,47.49172678
East Asia & Pacific,EAS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.60358746,80.4502727,80.40238862,80.23074932,80.21777069,80.19964929,80.19372823,80.1196482,80.09773066,80.02144285,79.97927751,79.59103324,79.20404339,78.96915136,78.5784912,78.4632111,78.23872252,78.37044743,78.15616711,77.93831489,77.7082526,77.84916758,77.98773746,78.14711674,78.36012885,78.57113934,78.80891007,79.08003616,79.41427249,79.76994291,79.35621832,80.44281862,80.45708588
Europe & Central Asia (excluding high income),ECA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.71303796,73.53031772,73.18085076,72.2996618,72.51567946,72.42521374,72.36102337,72.25482508,72.40115512,73.51972742,73.38825296,73.58036049,74.42214196,74.37238062,74.00043911,74.03651209,74.22758019,73.74083853,73.02575319,73.11572163,72.82982739,72.62518562,72.47627152,72.07490575,71.6729105,71.42837201,71.27881004,71.124342,71.14303359,71.24336752,70.89453897,71.00760408,
Europe & Central Asia,ECS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8970688,70.40829771,70.61704125,70.51297483,70.94606462,71.16115715,71.3816702,71.62312259,71.97660307,72.97727242,73.29200339,73.5692065,74.19359466,74.49688113,74.65184954,74.9494303,75.3500889,75.3545849,75.31307259,75.83903273,75.95505081,76.18800437,76.42577197,76.56351807,76.6162128,76.6126379,76.75086021,76.84056561,76.95031727,77.20947151,77.18170971,77.69698817,77.946918
Ecuador,ECU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.54179223,59.97781727,60.05600333,60.11588422,60.56377126,60.68380385,60.71013394,60.44592894,63.52458009,59.94738654,56.35657295,57.59509202,58.83404776,60.0733586,63.89548982,63.03283568,63.09415429,63.43268996,63.92279796,63.13178847,61.81900161,61.27704472,62.33882475,62.75650642,61.25260209,65.14217563,69.11434418,69.90663513,68.90727597,69.59871014,67.00380144,68.8097251,69.87864078
"Egypt, Arab Rep.",EGY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.12912938,31.10713187,32.21257983,30.38923986,31.03743659,29.43954235,28.72634257,28.02712125,27.34197551,27.64272461,28.45870155,29.39182366,26.81333235,27.43621673,28.0742261,28.72719618,29.39696756,32.30174885,30.0249705,31.5545819,30.79601792,30.11603164,30.31361705,31.25186978,31.7899453,32.15193089,32.93094571,32.82880693,27.06965101,23.1908473,21.20737368,21.6147564,22.15726781
Euro area,EMU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.01082979,63.6779324,64.4040068,64.98195507,65.88877295,66.71961303,67.39008141,67.90168703,68.5392505,69.54404752,70.27024512,70.64374972,71.45956832,72.53785743,73.26415148,74.03174627,74.84385603,75.52854669,76.18402303,77.16955632,77.82059591,78.47336763,79.12250746,79.75930465,80.18563103,80.44064102,80.90616747,81.09305399,81.25349919,81.69429448,81.79462407,82.58714101,82.70202766
Eritrea,ERI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.01418789,80.42448361,79.84733842,79.3030857,78.76669137,78.3887468,78.66895331,78.98869032,79.43211671,79.93774092,80.42288024,81.73871201,82.99638863,84.16897702,85.26591004,86.25438639,86.17478338,86.05573869,85.83840554,85.60984032,85.32565457,84.72643928,84.17736399,83.66200801,83.26128105,82.81695694,82.96961021,82.99922047,83.0692526,83.25288218,83.08509,83.37985012,83.76210725
Spain,ESP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.47355898,49.88032551,52.17338477,53.40961238,55.7805517,57.27276989,57.99331939,59.04231314,59.32557815,60.07671334,61.809367,60.28043828,63.43695923,64.91330694,66.59362283,67.87207727,69.6682256,71.02691633,72.88397822,75.41465866,76.99316629,78.59329971,80.06200378,80.83542214,81.11883799,81.3641919,81.9439899,81.80606726,81.72672744,82.50213601,82.57847606,84.09403486,84.10680229
Estonia,EST,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.57644928,75.6323602,74.018905,74.61573083,74.69528859,74.92780111,75.87414571,77.28677423,76.06465113,76.95351871,79.08137943,79.77262615,79.69367203,78.64157981,80.90343769,82.74668027,81.03553059,79.14914812,79.69688595,80.52244297,82.23373753,81.85511171,81.18064412,81.04387558,79.28247471,80.84955188,80.3362208,80.82267533,80.99305624,82.05759432,81.83198236,83.29155863,84.94175785
Ethiopia,ETH,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.47804377,74.38335677,74.32259072,74.29097195,74.28867796,75.16035116,76.0205277,76.86926055,77.70449727,78.52662828,79.33747782,80.13372177,80.91735131,81.68625744,82.44125691,83.18357871,83.28227033,83.38355382,83.48950209,83.5969557,83.70799171,83.82132259,83.93922952,84.05870961,84.46349199,84.87362355,85.21261375,85.5699226,85.9328556,86.28488876,86.28434747,86.82920597,87.04333198
European Union,EUU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.76994035,67.92242595,68.48068318,68.83636919,69.43266546,69.84860506,70.15838637,70.60230678,71.06598434,71.91838905,72.5616854,72.86648718,73.21838936,73.9026717,74.35634317,74.82741848,75.42172758,75.84376855,76.2496034,77.04812017,77.5077732,78.09250875,78.65011404,79.14271901,79.4683719,79.61922001,79.95301636,80.12423775,80.26041249,80.50845586,80.45826104,81.29362849,81.48705012
Fragile and conflict affected situations,FCS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.33112664,76.5124602,76.46732235,76.32566329,76.33462643,76.59802996,76.60384832,76.59522246,76.67352574,76.73238414,76.78056367,76.80638563,76.71306654,76.55330082,76.53645694,76.63236237,76.35121695,76.08846238,75.75527181,75.45077984,75.10960692,74.95959423,74.58666459,74.36386891,74.16710522,74.03652847,73.77970636,73.3612244,73.28066597,73.07989261,72.76212453,75.57334998,75.81782618
Finland,FIN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.13035319,82.03618487,82.03941606,82.03588386,81.94614993,83.79758874,84.87521782,83.43473367,83.85986291,85.1123212,84.89627434,85.57274045,86.3271062,85.97612829,86.58658351,87.50404462,87.6176439,87.92815436,87.27676534,88.80415458,87.45212076,86.97089225,87.94374165,88.28815932,88.71991685,89.11670407,88.20924972,88.07673279,88.53103405,88.27906093,87.79371085,88.26593818,90.79797562
Fiji,FJI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63425804,49.61435404,49.64216659,49.646379,49.67896261,49.69191416,49.734815,49.16237764,48.59040442,48.02150348,47.45428018,46.8880763,46.32535717,45.76471031,45.20547945,44.64988148,46.64142477,48.66116751,50.70810435,52.7720481,54.85155956,56.93870674,56.06854302,55.22068405,54.39965323,52.20754742,50.07110891,50.23606806,50.35165612,50.30674044,50.30588173,50.31097261,50.49109924
France,FRA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.83219397,72.36758728,73.17473593,74.51164098,75.25990138,76.05709414,76.34305479,76.23095885,77.12747371,77.3681629,77.99163978,77.91365071,77.96260108,79.79668221,79.66341417,80.64516129,81.08086418,81.87185303,82.24690166,82.71726023,82.94593636,83.26115517,83.33010023,84.00389674,84.66860112,84.79604247,85.17330865,84.97871847,85.4177047,85.90487045,86.08985478,87.2334737,87.09105373
Faroe Islands,FRO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.52960184,61.31781832,61.17442657,61.10491605,61.11642286,61.21722757,61.34209306,61.56447864,61.86331607,62.22290441,62.63333063,63.12,63.64980289,64.20330579,64.75832474,65.29334984,66.11397214,66.8760854,67.55630264,68.14085966,68.62081533,69.20900501,69.74056314,70.16163185,70.46524803,70.68457662,70.19536494,69.75288013,69.37255795,69.08563642,68.79311922,69.22812228,69.7704789
United Kingdom,GBR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.51237271,70.83542042,71.73696083,72.96546745,73.3858026,73.6586118,74.5344847,75.19644014,75.50308066,76.64225256,77.18171461,77.7456772,78.68661272,78.27465496,79.26412236,79.593684,79.96109506,79.79593884,79.99142428,80.96673252,81.26159555,81.69726571,81.90675321,82.54773921,83.10739899,83.44347674,83.79240993,84.67365028,84.91330748,85.75661997,87.25694548,88.20141492,88.25605067
Georgia,GEO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.39926007,75.87381439,76.40720279,77.01144959,77.69928585,77.23478486,76.23662927,75.37467598,75.03267974,77.27978347,73.64114475,76.73272545,73.94798306,75.61836528,76.73807599,75.99945737,74.23825777,75.0341269,72.70020121,71.51271614,72.50847942,71.87083888,71.89748484,70.81069551,71.84970809,73.52556354,71.74009956,73.361514,75.50508134,75.09657552,75.29063017,75.71737622,75.81326286
Ghana,GHA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.08223822,97.24245776,96.98758318,96.72611058,96.45929211,96.18583604,95.90692278,95.62114572,95.33095624,95.03511053,94.73093878,94.35886707,93.97952093,93.59282775,93.2012601,92.80219925,92.39689355,91.98516904,91.5670518,91.1424715,90.7125722,90.27606043,89.83420946,89.38560324,88.92880869,88.4676575,88.71071025,89.00375555,89.32840419,89.66885417,89.67080186,90.03195861,90.13444868
Gibraltar,GIB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.35020448,97.66319729,97.15051445,96.78702523,96.54035991,96.40172105,95.90794009,95.56217967,95.34558924,95.25796029,95.29908045,94.87609803,94.60886355,93.01759952,91.40380339,89.76942189,88.11705452,86.44678071,84.76157147,83.0615666,81.35207742,79.63121522,77.90353954,76.16841072,74.43158235,72.69156114,70.95479249,69.21874516,67.48692805,65.76118242,65.76156131,65.30891154,65.37791656
"Gambia, The",GMB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.77111259,64.94658856,64.31863256,63.82296162,64.31750004,64.81391839,65.3136584,65.81430876,66.31494667,66.81891725,67.32484442,67.8318063,68.33937407,68.85075853,69.36189253,69.87491866,70.39000927,70.90621416,71.42400047,71.94340008,72.46378928,72.9862188,73.51108896,75.36851415,77.25103027,79.15828078,81.08882092,83.0430521,85.01986835,85.27583114,85.27511319,86.43886323,86.95823842
Guinea-Bissau,GNB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.10601018,70.03677279,70.00981268,70.05759001,70.2397909,70.57315078,70.5541636,70.71974955,71.00348071,71.32433798,71.64156851,72.00610678,72.39772761,72.8172926,73.2711556,73.74283799,74.02799853,74.34261971,74.66695382,74.97376705,75.2553389,75.35515655,75.49415087,75.65740395,75.83925012,76.04974488,76.1856395,76.37977736,76.63522062,76.96086922,76.96087005,77.41545509,77.67419038
Equatorial Guinea,GNQ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.54318985,75.54551382,75.44808569,75.37550724,75.49627697,75.85387766,76.44922539,77.25439911,78.10912717,78.86227357,79.47600322,79.98000063,80.50706832,80.93132071,81.23523076,81.45868248,81.92765234,82.41806477,82.82996394,83.18547859,83.55062231,83.8420758,84.28465162,84.72708565,85.13040871,85.54808946,85.71739494,86.06498195,86.42303806,86.76540124,86.361114,87.07158651,87.2627706
Greece,GRC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.67883631,51.03982166,52.91660951,53.50445131,54.20543724,55.21722648,57.2425723,57.70677266,60.26999056,62.14259475,62.28411914,61.92623461,62.95295342,63.78033285,65.68299926,65.95258808,66.33477275,66.3956555,66.52224916,68.40021368,69.9039437,71.0680399,72.53602211,72.70621712,74.44489234,76.17627119,76.83150806,76.35711005,75.73879886,76.0202866,75.85597755,76.6832678,76.197353
Grenada,GRD,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.56975271,45.73189164,46.02067274,46.20643151,46.45245322,46.87052579,46.9783578,47.34192556,47.83050135,48.16840186,48.44312918,48.60240992,48.94649829,49.13847743,49.46337679,49.81075213,50.18387858,50.58308333,51.01180438,51.47055192,51.96181206,48.00282236,52.28407534,48.66596433,48.5934218,45.97794531,47.81746991,45.98210573,46.03733372,45.23032723,45.13860001,45.07301311,45.73339739
Guam,GUM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.02766987,71.73954876,72.48500595,73.26654978,74.08458032,74.94241362,75.84103278,76.78363397,77.77101254,78.80703503,79.89450328,79.78100086,77.62019471,76.15263225,74.68094158,81.63052699,78.97731334,72.18912826,74.37171971,76.49587961,85.32575849,81.52885662,81.80972319,82.01926715,82.22947286,82.27427672,82.20031741,82.21060754,81.94240526,82.09641288,82.09020967,82.29624421,82.28511069
Guyana,GUY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.28185671,46.27280132,47.35163205,48.3980829,47.83131783,47.26701285,46.703912,46.141958,45.58404914,45.02620421,44.47201544,43.92038676,43.37125025,44.35577131,45.37149895,46.41834553,47.49928027,48.61577514,49.76819998,50.95814933,52.19006008,53.46303609,54.77973014,56.14062346,57.55148088,59.01172868,60.52500804,62.09365984,63.71884811,63.51443399,63.51406574,64.49712831,64.64631641
High income,HIC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.77803995,68.40911949,68.79752477,69.11536272,69.92008394,70.31373033,70.71528435,71.31053053,71.53192617,72.12963263,72.56502185,72.94010936,73.24703551,73.70904314,74.05278676,74.42559014,74.7700583,74.99150374,75.36992567,76.0079988,76.22463159,76.43498445,76.62873072,76.91356105,77.26333936,77.35765111,77.67955838,78.05656062,78.38134073,78.88692143,79.07137035,79.43932645,79.95670972
"Hong Kong SAR, China",HKG,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.00952236,60.6297814,59.27486489,59.50336119,60.76275002,62.096184,62.91664473,63.34731234,64.26213925,65.62121905,67.05342466,69.45785777,71.64523074,71.69486107,72.30698363,73.05884009,74.19336643,75.34367189,76.24384714,76.67108448,75.77062921,77.40048551,77.92256956,78.7426275,79.25296127,79.52996236,79.88245074,80.58280861,80.43230612,81.48192127,81.83660506,82.41749878,82.37067646
Honduras,HND,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.45494503,49.74553256,50.36299404,51.05927106,50.89493539,51.54551513,51.59839413,52.02230877,52.31467054,52.02231359,50.82142145,50.72617908,50.64443121,50.57948909,50.52867438,50.4960172,47.31309995,47.22232642,49.46549927,50.69863252,52.53892275,49.73511763,48.78285277,52.99273821,55.89648754,57.02563474,56.8682409,55.16650372,60.5929601,57.41246798,65.12383328,63.30269188,64.24477915
Heavily indebted poor countries (HIPC),HPC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.31613099,80.39603509,80.37282135,80.32800854,80.46660126,80.80771494,80.87596868,80.93160302,81.05960626,81.24739808,81.37107021,81.54614316,81.70067302,81.80160147,81.95572891,82.09803614,81.93598491,81.76656851,81.5913269,81.34941839,81.12415517,80.94050629,80.68668367,80.72958895,80.83346271,80.93081086,81.18952227,81.40557332,81.64084881,81.70297756,81.4151585,83.56555093,83.9211211
Croatia,HRV,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59370866,67.26641185,67.76072852,68.27927351,68.82320976,69.39231252,69.98682477,70.61023127,71.2601749,71.94113276,72.65084724,73.3909862,74.1658787,72.929882,73.14775952,74.09477056,75.91356227,73.36236736,74.67271718,77.62582875,77.33809332,74.63655374,75.67112954,77.28005547,78.88109036,79.26922101,78.65345643,78.28485974,79.28449388,78.47804166,77.10031781,78.52851306,79.46639707
Haiti,HTI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37510194,74.18781295,75.03169405,75.91028566,76.8232994,77.77520341,78.63823213,79.54193143,80.48821882,81.47914667,82.51571597,82.84529746,83.17122594,83.49615585,83.82009177,84.14159751,84.44163821,84.73764704,85.03231869,85.32427564,85.61316756,86.78169883,86.88980681,87.51476175,88.19619757,88.5068636,88.76955639,89.13678543,89.37658577,88.94317563,88.86398797,89.49221297,89.67779223
Hungary,HUN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.83413921,74.38187806,74.21795922,73.62123481,72.08209946,68.47291476,69.04451059,68.06628283,70.52103259,71.01847057,71.16164045,71.04401033,71.67269314,72.56853141,72.90973378,73.71480503,73.19296465,72.69155206,72.98008717,73.36036005,74.91056687,74.68731286,75.4071165,74.50343265,74.61112191,74.53564058,74.17928113,73.73079287,73.5442325,72.89826677,72.73660842,78.24821223,78.21282907
