Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Early-demographic dividend,EAR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.83597358,79.69640987,79.58538444,79.40671029,79.40540096,79.56231681,79.78025776,80.01798328,80.1900268,80.43736194,80.56137318,80.01876517,79.39803535,78.8811619,78.51273583,77.85952313,77.81625861,77.79875338,77.73490618,77.66753075,77.74737757,77.52314179,77.30213133,76.9063684,76.35287579,75.95081559,75.4603883,75.03216752,74.65414761,74.81801374,73.08544431,73.68705253,74.38500937
East Asia & Pacific,EAS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.02853637,82.94060226,82.81735383,82.6134647,82.55873935,82.38113666,82.2113714,81.99057832,81.73578335,81.53539897,81.35979482,81.09322703,80.68681924,80.25688619,80.01414081,79.54559817,79.18543105,78.90186331,78.51959617,78.08127825,77.7141767,77.7088401,77.34276203,76.85726333,76.58080463,76.21198711,75.73507896,75.16741444,74.8272227,74.45982885,72.48478132,73.57153171,73.64062176
Europe & Central Asia (excluding high income),ECA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.11717678,73.1172276,72.94254496,71.85639248,71.11842716,70.77586925,70.07656145,69.13093598,68.50974612,69.3952228,68.85490978,67.98734178,67.57272009,67.04922981,67.01604634,66.99259487,66.70810259,67.25453457,67.82211175,67.85515854,68.08724844,68.50242579,68.48384649,68.68275825,68.9195072,69.10734789,69.41200182,69.48250604,69.49493341,69.08823269,67.84233832,68.61774868,
Europe & Central Asia,ECS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.14710493,71.06685017,70.51048728,69.661594,69.04658885,68.57796386,68.12800374,67.65523441,67.36310783,67.61810724,67.30722631,66.75692662,66.4258268,66.18243914,66.00932217,66.11754609,66.03599497,66.26317983,66.55254305,66.35067567,66.31708303,66.35724063,66.38815138,66.34165205,66.36692738,66.37858081,66.55411277,66.6114102,66.62951725,66.46778638,65.43192164,65.74251852,65.59462234
Ecuador,ECU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.309,79.341,79.281,79.217,79.252,79.204,79.14,80.237,81.326,81.348,81.341,81.5,81.65,81.79,82.48,82.319,83.48,81.86,81.345,78.626,77.625,76.771,77.09,76.655,77.822,79.655,80.144,80.33,79.041,78.148,72.078,78.066,78.28
"Egypt, Arab Rep.",EGY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.409,71.482,71.559,73.605,74.713,74.118,73.497,72.858,72.204,74.374,71.855,69.322,67.955,69.062,70.164,71.26,72.351,72.219,72.886,72.579,75.237,74.721,74.135,73.538,72.762,70.848,69.916,67.456,67.91,68.264,68.297,67.713,68.253
Euro area,EMU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.44010969,68.32028558,67.2951737,66.73867884,66.30484763,65.681595,65.52672075,65.41320847,65.49961056,65.46330326,65.29759849,65.00920692,65.09243059,65.15192709,64.87271379,65.10888393,65.11461606,65.08697343,65.11836704,64.6641479,64.30204137,64.06312112,64.06434638,63.73590753,63.44570198,63.24271291,63.33557536,63.34481879,63.34617731,63.33945225,62.20500422,62.48011693,63.2662243
Eritrea,ERI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.372,89.709,90.003,90.255,90.391,90.712,90.38,89.923,89.455,88.983,88.583,87.283,86.117,85.124,84.145,83.212,83.326,83.425,83.79,83.981,84.215,84.643,85.068,85.647,85.586,86.242,85.917,85.949,85.643,85.352,84.393,84.199,84.66
Spain,ESP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.244,66.848,65.842,65.374,64.89,63.999,64.066,64.259,64.559,64.917,65.592,65.255,65.878,66.672,67.083,67.916,68.209,68.36,68.513,67.646,67.167,66.624,66.125,65.428,64.853,64.639,64.167,63.785,63.519,63.202,61.866,62.53,62.92
Estonia,EST,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.849,76.934,75.324,73.321,73.184,71.677,70.526,70.219,69.295,67.468,66.491,65.179,64.049,66.489,65.771,64.689,67.463,68.261,68.753,67.95,66.964,67.942,68.217,68.284,68.792,68.954,70.073,70.526,70.711,69.868,69.826,69.42,70.825
Ethiopia,ETH,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.519,89.598,89.643,89.665,89.657,89.647,89.635,89.621,89.61,89.604,89.597,89.589,89.584,89.583,89.585,89.591,89.432,89.273,89.113,88.953,88.792,88.629,88.464,88.299,87.967,87.635,87.365,87.082,86.798,86.525,85.705,86.092,86.195
European Union,EUU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.83267843,68.77207255,67.96303899,67.323113,66.76701158,66.17307221,65.85449583,65.66303916,65.59417091,65.47479167,65.27207282,64.99204785,64.69569137,64.60133561,64.37656489,64.56592156,64.60137145,64.64392142,64.75215836,64.42245969,64.24861016,63.99357736,64.05823415,63.84695639,63.73505131,63.60321937,63.67982492,63.83164729,63.84818124,63.91365458,63.01832419,63.14555951,63.85379859
Fragile and conflict affected situations,FCS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.37267213,75.31834149,75.18070238,75.04776691,74.85353088,74.66209967,74.59308949,74.52554731,74.40301283,74.23738786,74.07769141,73.90230089,73.75468198,73.64813843,73.55460882,73.3907445,73.29270558,73.18013212,73.05261844,72.89567641,72.78294372,72.6792526,71.99061502,71.36238638,71.43516892,71.58862472,71.68366959,71.82641,71.9681427,71.883188,70.81712468,70.72354452,71.65374881
Finland,FIN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.406,69.974,68.5,67.607,66.778,65.194,64.272,65.746,65.65,65.927,66.136,66.208,65.948,65.852,65.099,64.901,65.133,65.251,65.738,64.122,63.963,64.141,63.635,62.868,62.535,62.38,62.337,62.659,63.092,63.169,62.902,62.962,62.834
Fiji,FJI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.701,79.866,79.646,79.605,79.43,79.361,79.19,79.272,79.349,79.429,79.506,79.581,79.654,79.723,79.789,78.045,78.441,78.8,79.155,79.508,79.83,80.123,78.841,77.509,76.131,76.397,76.643,76.461,76.353,76.449,75.029,75.087,75.443
France,FRA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.826,64.703,64.566,64.041,63.678,63.334,63.605,63.284,62.962,63.203,62.917,62.722,62.943,63.054,62.926,62.558,62.302,62.163,62.13,62.195,62.038,61.653,61.86,61.59,60.999,60.846,60.499,60.381,60.21,59.666,58.806,59.844,60.338
Faroe Islands,FRO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.513,62.649,62.737,62.774,62.754,62.667,62.559,62.385,62.158,61.892,61.595,61.25,60.88,60.5,60.122,59.758,59.225,58.734,58.301,57.93,57.621,57.257,56.931,56.672,56.486,56.356,56.612,56.855,57.073,57.242,54.645,55.216,55.899
United Kingdom,GBR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.438,73.867,73.145,72.019,71.661,71.344,71.104,71.014,70.764,70.178,70.22,69.573,69.454,69.702,69.305,69.601,69.914,69.783,69.965,69.347,68.992,68.793,68.871,68.759,68.604,68.547,68.616,68.255,68.345,68.165,67.166,66.152,66.315
Georgia,GEO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.953,76.332,76.748,77.208,77.715,77.39,76.66,75.999,75.735,75.369,74.916,75.892,75.783,76.209,74.22,73.715,72.367,73.256,74.55,76.399,76.951,78.104,79.637,79.697,79.818,80.251,80.754,77.358,73.701,72.741,73.203,73.497,73.408
Ghana,GHA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.759,78.657,78.442,78.225,78.007,77.789,77.57,77.349,77.125,76.9,76.674,76.474,76.273,76.071,75.867,75.662,75.456,75.248,75.039,74.829,74.617,74.404,74.19,73.975,73.759,73.541,73.397,73.225,73.035,72.838,72.145,72.281,72.444
Gibraltar,GIB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.311,64.661,64.924,65.111,65.238,65.309,65.566,65.753,65.873,65.921,65.902,66.141,66.294,66.195,66.099,66.008,65.918,65.822,65.722,65.62,65.514,65.404,65.291,65.174,65.049,64.914,64.768,64.614,64.451,64.275,63.639,63.659,63.731
"Gambia, The",GMB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.082,69.648,70.087,70.448,70.337,70.238,70.14,70.041,69.942,69.841,69.738,69.634,69.528,69.411,69.283,69.155,69.024,68.891,68.757,68.622,68.488,68.354,68.221,67.84,67.458,67.077,66.696,66.315,65.934,65.783,65.155,65.378,65.85
Guinea-Bissau,GNB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.201,68.257,68.279,68.241,68.101,67.853,67.85,67.718,67.515,67.294,67.07,66.811,66.538,66.248,65.94,65.624,65.432,65.221,65.006,64.804,64.62,64.549,64.454,64.344,64.224,64.087,63.995,63.869,63.707,63.505,62.893,62.866,63.178
Equatorial Guinea,GNQ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.953,65.947,66.003,66.044,65.941,65.671,65.259,64.729,64.182,63.706,63.321,63.002,62.674,62.406,62.207,62.056,61.785,61.512,61.287,61.096,60.902,60.738,60.495,60.257,60.042,59.826,59.73,59.555,59.38,59.216,57.666,57.888,58.435
Greece,GRC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.203,65.492,65.607,65.374,65.879,65.945,65.902,65.41,65.706,65.332,65.198,64.312,64.383,64.534,64.656,64.372,64.378,64.081,63.935,63.646,63.088,61.655,60.796,60.446,59.538,59,58.804,58.783,58.744,58.758,57.741,57.225,58.859
Grenada,GRD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.011,86.01,86.007,86.014,85.989,85.909,85.897,85.814,85.688,85.581,85.492,85.397,85.287,85.198,85.069,84.281,83.479,82.664,81.834,80.99,80.13,83.618,86.118,81.632,82.363,83.701,82.748,84.161,83.517,82.144,79.329,80.465,81.177
Guam,GUM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.918,83.148,82.366,81.557,80.728,79.88,79.01,78.113,77.192,76.247,75.263,72.877,70.157,70.339,70.52,67.193,69.953,66.981,68.401,69.775,66.184,68.875,68.784,68.718,68.653,68.646,68.681,68.687,68.791,68.746,68.108,68.268,68.163
Guyana,GUY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.176,81.026,80.88,80.747,80.625,80.498,80.368,80.235,80.096,79.949,79.794,79.635,79.472,78.691,77.941,77.185,76.418,75.638,74.849,74.049,73.24,72.422,71.594,70.799,70.026,69.232,68.418,67.585,66.569,61.66,61.177,61.288,61.326
High income,HIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.81278167,72.68344769,72.36418653,71.93266525,71.58115193,71.26462041,71.11313457,71.02026896,70.81925647,70.62146964,70.53971211,70.17201277,69.88816552,69.64023065,69.43522169,69.50430882,69.55857248,69.54166699,69.51169055,68.99369577,68.70471491,68.50856556,68.54097099,68.40144661,68.29892706,68.26372741,68.36310167,68.35563542,68.43020619,68.52860166,67.50164733,67.56587077,67.98917777
"Hong Kong SAR, China",HKG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.972,78.821,78.082,78.246,77.745,76.52,75.964,75.828,75.746,74.386,73,72.896,72.464,71.941,71.639,71.04,70.912,70.416,69.683,69.416,68.483,68.382,68.681,69.176,68.805,68.803,68.567,68.29,68.47,67.372,66.122,65.696,65.34
Honduras,HND,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.593,87.634,87.467,87.277,87.213,87.026,86.931,86.782,86.643,86.584,85.279,84.621,83.95,83.263,82.565,81.852,81.153,79.977,79.607,80.586,81.058,79.658,78.38,81.798,82.193,81.53,80.632,82.851,83.041,81.97,72.961,75.932,76.951
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.46028168,80.49181252,80.45796377,80.31588181,80.1615398,80.02695366,79.95391053,79.86939623,79.76411416,79.62677659,79.49371614,79.3895712,79.29709705,79.19553652,79.11360099,79.01140685,78.90746526,78.65710242,78.40887737,78.16120742,77.90023892,77.61005768,77.20246614,76.93282611,76.58901204,76.27640478,76.09788382,75.79919555,75.63009192,75.51848322,74.49418508,75.10372996,75.37019837
Croatia,HRV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.03,68.807,67.973,67.117,66.248,65.379,64.515,63.648,62.777,61.902,61.022,60.13,59.224,58.644,59.563,57.444,56.318,61.537,61.262,60.181,59.664,59.775,58.856,57.685,58.843,59.115,57.733,58.176,57.358,57.518,57.896,58.254,58.358
Haiti,HTI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.251,76.491,75.724,74.949,74.165,73.373,72.494,71.605,70.706,69.797,68.879,68.984,69.09,69.196,69.302,69.408,69.686,69.963,70.238,70.511,70.78,70.531,70.449,70.283,70.113,70.007,69.926,69.832,69.761,69.794,69.163,69.025,69.21
Hungary,HUN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.251,62.245,62.241,60.09,58.758,58.962,57.447,56.968,56.983,57.93,58.228,57.691,57.524,58.185,57.696,58.318,59.13,59.044,58.505,58.214,58.144,58.445,59.074,60.012,61.716,62.99,64.212,65.08,65.687,66.35,66.217,66.983,67.425
IBRD only,IBD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.84184641,80.73024449,80.54801177,80.28488967,80.09046186,80.03678432,79.88542151,79.86537964,79.80048489,79.94043752,79.87317552,79.35272756,78.78133857,78.27877559,77.93862492,77.45759067,77.33109385,77.25706512,77.17490905,77.03918389,76.91889684,76.78425586,76.51679059,76.06357008,75.64766954,75.21559441,74.69713688,74.14071746,73.67935481,73.5825872,71.42902021,72.52845563,73.09369215
IDA & IBRD total,IBT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5880711,80.44741638,80.28335949,80.01441674,79.82485946,79.75388665,79.63897948,79.62252942,79.54414563,79.63736719,79.54826256,79.10465235,78.62078247,78.18002691,77.8749723,77.43349686,77.2750965,77.15666354,77.0284689,76.86496433,76.71669207,76.53898286,76.22700333,75.77362282,75.37945425,75.05462285,74.64059127,74.22792643,73.87384295,73.79339427,71.94017546,72.8950745,73.40588187
IDA total,IDA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.37142351,79.10083174,79.03316422,78.74840242,78.59321758,78.45356165,78.51522653,78.52265128,78.39194257,78.28683255,78.1135312,78.01900967,77.92396838,77.7549293,77.60320347,77.33147168,77.0402138,76.74007131,76.42736776,76.15801911,75.90680661,75.56928114,75.09448318,74.65209308,74.35273706,74.44505905,74.42901854,74.54977886,74.58105616,74.5482538,73.74073868,74.24102798,74.49106956
IDA blend,IDB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.15971536,75.43500363,75.4153669,74.78321709,74.55651344,74.58076866,74.82394589,75.02528826,74.73173027,74.702445,74.71874721,74.76129962,74.7645592,74.55274073,74.32340345,73.7670888,73.24288647,73.10708892,72.86749205,72.74553738,72.65420554,72.39955186,71.71789,70.99354833,70.83915295,71.67403896,72.14276676,72.54155009,72.91442767,73.05868843,72.36387421,73.28956526,73.53475253
Indonesia,IDN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.589,82.696,82.571,82.135,83.213,83.266,83.319,83.087,82.982,83.472,84.032,84.453,84.081,83.651,84.251,82.848,82.525,82.716,82.438,81.87,82.251,82.889,83.394,82.841,82.633,82.413,81.694,81.459,82.187,82.545,81.61,79.69,80.558
IDA only,IDX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.97875488,80.94070783,80.84351474,80.72497092,80.60410731,80.38427876,80.3617972,80.27932042,80.23661548,80.09793576,79.83766526,79.68277474,79.53862579,79.38950244,79.27802619,79.15198867,78.9801254,78.59819017,78.25219501,77.91166681,77.58210704,77.20288506,76.83205843,76.5312396,76.15320661,75.85811685,75.58569197,75.55854101,75.41370135,75.28866271,74.4222929,74.75453069,75.00605561
Isle of Man,IMN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.034,78.921,78.814,78.705,78.585,79.233,79.87,80.5,81.121,81.734,82.34,81.445,80.541,79.628,78.706,77.774,78.082,78.386,78.689,78.989,79.286,78.828,78.354,77.56,76.732,75.871,74.979,74.056,73.106,73.574,72.252,72.696,73.629
Not classified,INX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.816,74.69,72.04,71.604,71.897,71.654,71.728,71.987,73.618,74.692,75.368,74.994,74.192,74.121,74.434,75.865,76.495,76.389,75.215,72.264,70.171,69.195,68.76,68.9,68.839,69.064,69.023,68.544,68.507,68.651,67.362,68.939,70.909
"Iran, Islamic Rep.",IRN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.193,80.373,79.154,77.905,76.664,75.459,74.269,74.169,74.028,73.84,73.603,73.317,72.975,72.53,72,71.443,70.314,69.525,67.329,68.258,67.281,65.577,65.715,67.128,66.924,67.856,68.543,69.662,70.192,70.062,67.712,68.652,69.214
Iraq,IRQ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.678,79.52,78.984,78.859,78.727,78.475,78.306,77.883,77.335,76.79,76.253,75.713,75.171,74.65,74.157,73.665,73.183,72.705,72.504,72.255,71.985,71.712,71.433,72.404,73.333,73.004,72.686,73.525,73.894,73.671,71.25,69.17,69.957
Iceland,ISL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.285,81.565,81.805,80.049,79.742,82.518,81.754,80.859,82.077,82.479,83.331,83.818,82.468,83.087,82.73,80.904,82.195,82.519,81.793,79.368,79.159,78.344,77.809,78.69,80.502,81.103,82.596,81.639,80.529,79.818,77.783,77.48,79.294
Israel,ISR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.031,72.045,71.677,73.386,73.388,73.214,72.013,71.236,70.122,69.563,69.684,69.367,68.24,67.956,68.437,68.668,69.13,69.723,69.755,68.897,69.33,69.227,69.296,69.375,69.438,69.271,69.089,68.924,68.226,67.575,65.497,66.509,67.168
Italy,ITA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.726,66.648,64.593,64.09,63.068,62.194,62.048,61.927,61.986,61.792,61.669,61.417,61.781,62.156,61.884,61.085,60.873,60.467,60.414,59.6,59.099,58.728,59.257,58.668,58.731,58.908,59.261,59.363,59.385,59.143,57.791,57.621,58.43
Jamaica,JAM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.998,78.787,78.565,78.299,78.008,77.682,77.327,76.948,76.546,75.984,75.647,75.291,74.903,74.532,74.387,74.186,73.957,73.68,73.363,70.859,68.889,69.307,68.804,70.169,71.085,72.913,72.623,73.167,73.109,74.56,72.556,74.328,76.061
Jordan,JOR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.281,65.366,64.345,64.211,64.089,63.932,64.06,64.133,64.242,64.302,64.272,63.803,62.629,61.788,62.485,63.16,61.875,63.375,63.243,63.845,62.852,61.971,60.606,59.419,58.148,59.175,60.366,61.487,61.333,62.402,62.659,62.458,62.498
Japan,JPN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.179,77.576,77.943,77.992,77.733,77.537,77.706,77.706,77.251,76.922,76.395,75.628,74.709,74.087,73.384,73.269,73.168,73.133,72.695,72.01,71.545,71.136,70.712,70.449,70.387,70.259,70.42,70.485,71.136,71.368,71.417,71.31,71.306
Kazakhstan,KAZ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.772,76.147,76.321,76.639,77.078,77.332,77.268,77.159,77.179,77.057,76.722,76.299,76.011,75.709,75.659,75.003,75.042,75.598,76.174,76.075,75.926,75.771,75.633,75.482,75.345,75.241,75.135,74.996,74.856,74.762,75.493,74.996,75.14
Kenya,KEN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.092,76.837,76.506,76.125,75.733,75.354,75.063,74.842,74.649,74.426,74.61,74.794,74.977,75.158,75.34,75.52,75.7,75.88,76.058,76.237,76.415,76.593,76.77,76.946,77.122,77.297,77.471,76.973,76.456,75.913,75.192,75.628,76.058
